id,sentiment
"9449_4",0.28
"12496_3",0.26
"12422_1",0.2
"8159_4",0.75
"8668_8",0.65
"7572_10",0.71
"6696_9",0.56
"64_10",0.9
"2715_1",0.62
"9333_4",0.71
"3722_10",0.86
"5692_8",0.47
"10074_7",0.85
"1717_3",0.33
"825_8",0.63
"7796_10",0.73
"5550_3",0.28
"6114_10",0.16
"4440_8",0.92
"9616_4",0.44
"12090_8",0.69
"10728_1",0.31
"4419_10",0.85
"282_1",0.45
"4825_9",0.54
"91_10",0.77
"10399_2",0.27
"6773_4",0.37
"1364_10",0.49
"2806_9",0.57
"4520_2",0.21
"8211_9",0.6
"3594_2",0.28
"11353_4",0.47
"307_1",0.36
"10963_4",0.11
"4023_7",0.31
"11450_10",0.55
"3567_4",0.32
"4751_7",0.44
"9798_2",0.1
"1864_8",0.94
"3168_2",0.58
"6506_2",0.37
"12484_2",0.12
"11999_8",0.43
"3571_3",0.29
"147_10",0.65
"6691_9",0.65
"11295_8",0.68
"9344_10",0.86
"9513_2",0.34
"11066_7",0.96
"4330_8",0.69
"5194_10",0.81
"11676_1",0.26
"4587_1",0.17
"11964_4",0.25
"12456_1",0.16
"6054_10",0.68
"2140_7",0.52
"1388_1",0.21
"10681_2",0.31
"4614_8",0.89
"2604_7",0.52
"4234_1",0.28
"4261_8",0.25
"4907_8",0.89
"4134_4",0.45
"4125_8",0.9
"3795_9",0.94
"1356_4",0.55
"10711_2",0.52
"4728_7",0.51
"8254_8",0.55
"10769_2",0.38
"7185_8",0.77
"2842_9",0.75
"4565_1",0.43
"3030_9",0.71
"2997_1",0.27
"1311_9",0.51
"12499_10",0.62
"9830_10",0.61
"1774_4",0.15
"6676_10",0.95
"6502_9",0.78
"1521_1",0.46
"4253_1",0.4
"2775_2",0.11
"7324_4",0.47
"1207_4",0.16
"9903_7",0.69
"3195_2",0.08
"9213_10",0.7
"7751_1",0.17
"1616_8",0.5
"1482_10",0.7
"6772_7",0.22
"2008_10",0.66
"6799_4",0.5
"5004_9",0.75
"3487_2",0.07
"10892_4",0.42
"10839_4",0.3
"922_8",0.73
"4163_1",0.23
"10738_8",0.73
"10678_7",0.65
"5892_10",0.69
"6202_1",0.05
"5792_10",0.6
"12161_4",0.49
"1097_9",0.63
"2930_3",0.7
"4087_3",0.35
"11875_3",0.15
"11770_4",0.19
"847_7",0.42
"10620_9",0.77
"1455_10",0.8
"12294_1",0.11
"5653_10",0.66
"1874_9",0.52
"10487_3",0.4
"22_3",0.29
"2760_1",0.32
"9822_7",0.44
"1068_10",0.99
"11117_1",0.15
"10409_2",0.48
"1877_7",0.37
"7347_1",0.46
"4231_1",0.4
"1122_1",0.18
"933_3",0.58
"11883_4",0.45
"8386_10",0.52
"12297_7",0.76
"11847_8",0.66
"5511_1",0.51
"9587_2",0.59
"10027_8",0.89
"7210_4",0.46
"2490_9",0.35
"4889_10",0.8
"8192_9",0.92
"12133_1",0.24
"2098_1",0.42
"2941_9",0.77
"5742_3",0.02
"10645_4",0.2
"1162_10",0.83
"4383_10",0.61
"5325_8",0.7
"1324_1",0.15
"1374_1",0.44
"116_10",0.4
"2898_10",0.63
"8799_10",0.77
"6654_10",0.91
"8630_1",0.06
"3452_7",0.91
"3609_8",0.79
"4740_1",0.13
"8368_10",0.89
"11960_7",0.8
"3583_10",0.84
"1581_8",0.34
"1378_1",0.34
"968_2",0.12
"4524_1",0.02
"5036_8",0.82
"12287_3",0.18
"9236_10",0.44
"5447_3",0.38
"11016_1",0.31
"1935_3",0.19
"5300_7",0.95
"7775_2",0.34
"4398_3",0.56
"5692_2",0.05
"3517_8",0.51
"6007_1",0.3
"10127_2",0.1
"6614_10",0.77
"2767_10",0.62
"3187_2",0.34
"6473_10",0.74
"12263_1",0.01
"10838_2",0.3
"7367_9",0.28
"8873_10",0.57
"6016_1",0.35
"10363_7",0.41
"3541_2",0.15
"6416_10",0.8
"4538_10",0.51
"56_3",0.21
"7946_8",0.74
"6003_4",0.2
"974_4",0.62
"11651_9",0.86
"10283_1",0.37
"12334_2",0.71
"972_1",0.57
"1513_8",0.51
"6141_3",0.25
"4195_7",0.49
"10176_9",0.8
"1918_2",0.29
"12117_1",0.27
"7567_1",0.39
"2949_10",0.74
"11937_9",0.67
"8513_2",0.32
"3913_8",0.34
"1310_8",0.79
"10461_10",0.95
"3309_8",0.52
"862_9",0.87
"4040_2",0.0
"78_8",0.6
"3491_7",0.09
"10862_9",0.78
"4763_7",0.49
"7421_1",0.21
"5350_1",0.5
"11491_10",0.59
"9975_4",0.61
"10123_10",0.86
"11573_1",0.04
"2337_9",0.73
"251_8",0.74
"1942_1",0.2
"2940_7",0.5
"4342_7",0.48
"11250_2",0.54
"4224_1",0.36
"10106_10",0.39
"7764_2",0.48
"937_10",0.77
"3112_10",0.68
"9922_8",0.59
"3259_7",0.64
"7828_1",0.02
"4031_7",0.74
"1277_7",0.81
"3162_2",0.4
"7_9",0.45
"1832_4",0.47
"10997_1",0.15
"10572_10",0.62
"12194_1",0.1
"4648_10",0.54
"7207_9",0.48
"11000_7",0.61
"4943_2",0.1
"10601_10",0.56
"4731_1",0.42
"9272_8",0.28
"11551_1",0.14
"9074_3",0.19
"2486_3",0.24
"618_1",0.22
"8683_8",0.65
"2618_10",0.49
"8471_9",0.75
"6394_4",0.66
"6456_2",0.5
"3195_8",0.68
"4188_1",0.01
"3985_10",0.66
"7099_10",0.45
"1558_2",0.06
"2877_8",0.33
"3928_1",0.06
"7206_3",0.02
"8088_10",0.75
"8167_10",0.62
"8590_8",0.62
"6973_7",0.35
"4974_7",0.91
"10151_1",0.16
"5268_4",0.34
"5258_7",0.76
"1478_8",0.35
"5094_10",0.71
"10126_4",0.47
"9357_2",0.58
"7750_3",0.22
"11628_3",0.65
"9124_7",0.83
"1802_7",0.64
"4820_4",0.54
"10019_8",0.75
"154_9",0.72
"5049_4",0.14
"4372_1",0.0
"7807_10",0.47
"5127_10",0.63
"11480_2",0.19
"10145_1",0.34
"7090_10",0.64
"1288_1",0.22
"11316_2",0.3
"8428_9",0.56
"1843_9",0.89
"1916_1",0.31
"2657_2",0.1
"10504_1",0.06
"11621_3",0.2
"10148_1",0.33
"3339_4",0.53
"8202_2",0.15
"7796_1",0.24
"4625_2",0.32
"11859_4",0.39
"8261_1",0.03
"4670_3",0.1
"8412_10",0.9
"1010_1",0.17
"436_10",0.87
"9351_7",0.4
"3767_8",0.57
"4794_1",0.05
"8447_10",0.42
"6182_2",0.53
"8754_3",0.75
"2709_3",0.1
"5882_9",0.83
"6916_3",0.57
"11886_1",0.64
"123_4",0.56
"2827_9",0.8
"11440_8",0.61
"4100_8",0.66
"11645_1",0.54
"7949_10",0.89
"2017_1",0.15
"3451_7",0.82
"10986_10",0.8
"1541_2",0.21
"12336_7",0.15
"9787_1",0.18
"5282_10",0.99
"9568_4",0.32
"8222_1",0.31
"5415_9",0.7
"8485_8",0.52
"6449_1",0.14
"466_1",0.43
"11997_1",0.5
"6144_10",0.69
"3309_4",0.47
"8655_1",0.37
"10141_1",0.5
"7469_10",0.58
"4445_10",0.59
"6651_7",0.79
"6711_7",0.19
"3329_4",0.2
"8000_10",0.66
"2279_8",0.77
"5012_7",0.66
"2437_3",0.13
"505_9",0.63
"9070_10",0.37
"1234_3",0.37
"4880_1",0.09
"3981_4",0.45
"134_1",0.17
"3211_10",0.79
"2559_10",0.63
"4512_3",0.45
"5957_1",0.41
"11626_9",0.84
"915_10",0.82
"5569_10",0.55
"12396_9",0.84
"6494_2",0.33
"3262_1",0.38
"3916_10",0.3
"787_1",0.28
"11092_9",0.76
"2818_10",0.74
"5271_2",0.7
"4057_7",0.66
"5042_1",0.33
"1204_1",0.38
"3651_2",0.26
"11763_8",0.65
"7766_10",0.81
"3498_1",0.35
"11578_10",0.87
"3691_1",0.47
"11947_10",0.72
"11475_2",0.18
"8568_9",0.51
"8247_2",0.33
"9544_7",0.56
"9753_8",0.51
"6824_7",0.67
"2799_1",0.24
"10459_1",0.09
"1894_10",0.55
"9726_7",0.74
"10923_1",0.02
"7946_3",0.32
"7509_10",0.86
"3273_9",0.83
"2716_3",0.4
"4622_1",0.11
"1204_8",0.63
"71_4",0.07
"6508_9",0.51
"7819_10",0.88
"695_10",0.43
"10844_10",0.76
"2413_1",0.4
"8768_1",0.22
"4536_10",0.73
"2576_9",0.83
"4473_2",0.16
"65_2",0.22
"6114_2",0.6
"7458_1",0.13
"10815_2",0.06
"8344_1",0.51
"1975_9",0.17
"1659_1",0.1
"11030_10",0.71
"5405_7",0.63
"2539_3",0.17
"6565_8",0.5
"1826_10",0.82
"2577_8",0.71
"6032_7",0.23
"3146_9",0.79
"798_1",0.15
"63_10",0.54
"11819_10",0.6
"2905_7",0.88
"2716_10",0.78
"1717_10",0.54
"1036_3",0.31
"11583_10",0.94
"962_9",0.57
"10203_2",0.32
"12225_1",0.05
"10322_9",0.47
"7601_2",0.71
"1675_4",0.6
"8235_3",0.05
"680_2",0.59
"5208_3",0.12
"10678_2",0.39
"6072_10",0.91
"1216_1",0.06
"11434_1",0.37
"12480_8",0.97
"8844_10",0.62
"10506_1",0.08
"9766_3",0.5
"7804_4",0.61
"44_4",0.05
"11226_1",0.14
"11378_2",0.38
"7805_1",0.1
"4692_10",0.4
"2928_9",0.45
"8785_10",0.93
"3083_8",0.76
"626_10",0.8
"9228_10",0.56
"66_10",0.73
"3824_3",0.54
"7115_8",0.78
"11893_10",0.82
"1628_1",0.29
"2236_4",0.61
"2032_1",0.02
"6613_10",0.75
"1582_8",0.4
"304_2",0.04
"2441_10",0.69
"12437_1",0.04
"9822_1",0.21
"10481_3",0.5
"9193_10",0.77
"3233_9",0.89
"7430_8",0.97
"10049_1",0.06
"6384_10",0.61
"3993_9",0.91
"4545_2",0.05
"11500_4",0.55
"12127_10",0.72
"7277_2",0.1
"8927_3",0.54
"5970_9",0.7
"12115_4",0.18
"6132_10",0.78
"4178_9",0.82
"11453_7",0.33
"6569_9",0.6
"3924_7",0.16
"6425_1",0.17
"1141_1",0.14
"3366_2",0.0
"6700_7",0.65
"7948_8",0.68
"2750_8",0.94
"11326_1",0.32
"231_8",0.76
"8941_8",0.68
"8304_7",0.2
"12179_2",0.44
"3808_1",0.26
"2710_1",0.08
"4833_1",0.27
"10405_7",0.5
"449_9",0.8
"7259_10",0.77
"8513_10",0.9
"801_8",0.68
"11322_8",0.67
"8417_9",0.7
"7059_8",0.4
"681_3",0.22
"3135_9",0.82
"7172_3",0.32
"11061_10",0.91
"9555_9",0.74
"1331_1",0.15
"9155_3",0.06
"8765_8",0.95
"4714_8",0.61
"7593_9",0.77
"7769_1",0.33
"5016_8",0.44
"11917_2",0.45
"3311_8",0.38
"6784_4",0.69
"6685_7",0.74
"1232_8",0.69
"765_2",0.34
"6159_2",0.24
"12037_3",0.1
"60_8",0.96
"6138_10",0.62
"4759_4",0.62
"631_10",0.6
"5993_10",0.87
"2751_10",0.73
"7234_1",0.44
"7966_3",0.15
"296_4",0.35
"8252_4",0.34
"10333_1",0.1
"5950_10",0.58
"2735_9",0.71
"900_1",0.27
"2350_3",0.35
"1457_10",0.53
"10226_10",0.67
"9198_7",0.76
"1072_2",0.04
"8332_10",0.67
"6264_8",0.79
"1092_9",0.85
"11888_10",0.66
"11702_8",0.59
"8704_1",0.47
"11458_10",0.7
"8218_9",0.25
"3739_8",0.87
"4787_3",0.26
"12097_10",0.6
"7894_1",0.04
"11601_2",0.09
"4417_1",0.65
"11108_10",0.71
"5673_8",0.54
"481_2",0.38
"6892_2",0.17
"5203_1",0.24
"18_1",0.28
"5488_8",0.78
"750_7",0.47
"1478_4",0.1
"11340_2",0.04
"8735_3",0.21
"7404_3",0.67
"5681_2",0.16
"5863_10",0.36
"602_1",0.02
"9474_7",0.64
"12075_3",0.35
"1148_8",0.75
"2192_4",0.53
"1394_1",0.35
"2643_3",0.53
"8214_7",0.59
"6728_1",0.49
"5397_8",0.68
"7056_7",0.5
"2669_3",0.13
"10713_10",0.83
"1349_4",0.4
"3254_1",0.32
"9717_10",0.69
"11358_4",0.02
"12262_1",0.21
"1332_1",0.1
"6116_2",0.53
"6324_3",0.12
"10808_8",0.7
"11632_4",0.35
"2881_3",0.08
"3524_1",0.04
"10503_8",0.3
"11525_1",0.05
"9973_4",0.24
"9804_1",0.12
"1865_8",0.61
"8001_9",0.88
"5776_8",0.5
"11848_10",0.82
"4809_3",0.19
"841_9",0.8
"227_10",0.58
"1833_9",0.73
"9471_10",0.88
"960_3",0.19
"10763_1",0.34
"1330_1",0.23
"326_9",0.71
"3392_10",0.91
"5883_2",0.38
"12168_1",0.08
"7525_10",0.63
"10578_1",0.09
"9173_3",0.1
"7214_2",0.35
"7163_10",0.68
"5177_8",0.72
"3372_7",0.38
"6041_8",0.64
"1590_10",0.83
"31_10",0.85
"2533_8",0.75
"7927_10",0.68
"5037_2",0.34
"6046_2",0.52
"2099_3",0.14
"133_1",0.37
"205_2",0.23
"374_9",0.72
"8944_10",0.52
"799_4",0.36
"8832_9",0.51
"3836_10",0.69
"2940_1",0.36
"946_1",0.46
"9310_1",0.24
"5853_8",0.35
"10852_9",0.76
"4061_4",0.57
"10301_10",0.69
"11104_3",0.17
"9339_3",0.4
"537_10",0.93
"8661_7",0.32
"9381_4",0.61
"12473_3",0.46
"5140_8",0.68
"4624_4",0.37
"9156_3",0.67
"5980_2",0.3
"5920_7",0.83
"4013_1",0.43
"11879_2",0.56
"1317_10",0.88
"4647_10",0.67
"2550_1",0.01
"641_8",0.41
"10069_10",0.58
"12215_10",0.62
"6293_10",0.59
"1416_7",0.75
"8561_9",0.57
"1981_10",0.52
"1667_2",0.32
"9680_1",0.24
"888_1",0.02
"2202_4",0.35
"8835_2",0.22
"9340_3",0.48
"8742_10",0.45
"1892_2",0.12
"11940_10",0.78
"5976_2",0.06
"5430_8",0.8
"9125_9",0.9
"5217_8",0.68
"5257_10",0.86
"5487_8",0.64
"10815_8",0.82
"12438_1",0.29
"11433_3",0.45
"11570_1",0.54
"11880_10",0.4
"1983_3",0.53
"2916_1",0.05
"8119_10",0.81
"10960_2",0.28
"2798_2",0.11
"2797_1",0.1
"9931_4",0.5
"6244_10",0.53
"8361_2",0.23
"7098_10",0.62
"9107_10",0.68
"9860_10",0.75
"10252_1",0.09
"12015_8",0.8
"2696_4",0.46
"9301_8",0.39
"799_7",0.61
"9411_7",0.51
"4172_1",0.09
"8008_10",0.92
"11436_1",0.07
"3464_10",0.57
"5826_3",0.32
"5460_4",0.05
"8920_3",0.37
"1465_3",0.39
"7571_1",0.29
"3416_10",0.77
"11088_7",0.61
"7007_10",0.7
"11317_7",0.63
"11639_7",0.59
"1871_10",0.7
"1551_7",0.76
"4089_4",0.16
"8145_9",0.71
"1243_7",0.8
"9082_8",0.48
"11807_8",0.3
"6154_10",0.86
"2082_8",0.68
"9142_4",0.73
"6126_8",0.31
"9774_1",0.03
"5137_10",0.49
"11085_1",0.06
"4541_1",0.34
"10478_10",0.96
"8479_3",0.28
"11220_1",0.48
"0_10",0.8
"5235_8",0.9
"457_2",0.69
"6784_7",0.9
"11527_10",0.87
"5935_7",0.63
"3697_10",0.77
"8318_10",0.81
"6770_8",0.33
"11760_7",0.42
"10344_9",0.93
"12363_4",0.5
"2233_2",0.51
"12184_10",0.88
"4668_8",0.13
"2293_4",0.19
"5886_8",0.81
"8403_4",0.51
"2493_3",0.16
"7224_2",0.25
"7753_10",0.62
"476_9",0.64
"3760_7",0.39
"8371_1",0.28
"2541_10",0.67
"12052_2",0.17
"2320_1",0.45
"5598_8",0.59
"12342_1",0.25
"7391_9",0.36
"2615_1",0.25
"11251_4",0.23
"9946_2",0.08
"10571_10",0.64
"3984_1",0.34
"4633_10",0.75
"548_10",0.86
"1732_1",0.13
"3559_7",0.67
"10212_7",0.72
"8950_7",0.77
"8157_10",0.89
"5986_9",0.86
"10263_7",0.69
"2168_10",0.57
"4424_4",0.48
"6944_10",0.62
"11467_7",0.55
"3630_8",0.44
"2405_1",0.23
"7517_1",0.45
"8116_10",0.58
"5368_4",0.38
"2045_1",0.13
"11303_8",0.76
"11077_2",0.18
"6314_10",0.83
"12137_4",0.6
"12180_1",0.24
"6403_10",0.87
"2019_1",0.01
"7921_7",0.61
"3977_10",0.44
"11277_9",0.51
"8398_1",0.08
"1429_3",0.43
"9628_4",0.38
"2472_3",0.54
"5811_4",0.73
"11663_3",0.12
"3153_1",0.12
"11881_2",0.21
"767_7",0.9
"12243_10",0.87
"10969_8",0.74
"8689_10",0.71
"1854_10",0.73
"12392_4",0.09
"6627_2",0.02
"6819_10",0.83
"1587_9",0.86
"6999_10",0.61
"9128_1",0.64
"7141_1",0.13
"4485_8",0.82
"7368_7",0.31
"7698_4",0.61
"8376_3",0.48
"1862_1",0.27
"11217_9",0.82
"5179_4",0.34
"6524_3",0.42
"11877_10",0.79
"6055_10",0.79
"9372_1",0.39
"8029_1",0.38
"9546_10",0.2
"5514_10",0.8
"8869_8",0.74
"8290_10",0.87
"11619_9",0.23
"5949_4",0.44
"10146_1",0.52
"11776_10",0.34
"2146_9",0.95
"6461_10",0.72
"10480_4",0.45
"9021_10",0.66
"11802_10",0.87
"9139_2",0.77
"5590_4",0.5
"5631_9",0.6
"6333_3",0.44
"10455_1",0.06
"10394_1",0.28
"8814_8",0.48
"11264_3",0.31
"2255_9",0.7
"3915_8",0.16
"3386_10",0.79
"5531_2",0.4
"1676_4",0.57
"7711_8",0.69
"7871_9",0.61
"11101_8",0.7
"11562_1",0.3
"11609_10",0.69
"9556_1",0.3
"7149_3",0.7
"11807_3",0.32
"12106_10",0.92
"4763_1",0.22
"2007_3",0.08
"8454_8",0.84
"4656_10",0.56
"717_8",0.72
"3501_4",0.2
"6562_4",0.25
"3926_1",0.28
"7497_1",0.21
"4257_9",0.76
"4111_1",0.09
"9865_10",0.93
"8323_4",0.21
"2228_4",0.25
"1180_7",0.75
"6315_8",0.86
"12271_10",0.64
"4567_2",0.65
"8745_8",0.64
"4994_1",0.0
"2842_4",0.27
"674_9",0.78
"4431_3",0.59
"2534_4",0.31
"378_9",0.59
"6039_9",0.55
"9551_7",0.73
"1273_7",0.52
"4222_4",0.35
"7469_1",0.14
"8733_3",0.6
"9324_4",0.59
"8888_4",0.32
"2872_9",0.44
"2123_8",0.89
"4982_7",0.51
"10668_1",0.41
"2014_7",0.71
"4211_3",0.24
"1202_9",0.9
"5450_4",0.6
"2484_1",0.31
"2427_8",0.65
"405_3",0.01
"1_10",0.81
"4498_4",0.54
"50_3",0.23
"10113_9",0.85
"8919_3",0.13
"1338_7",0.49
"9817_8",0.73
"10824_7",0.7
"12165_8",0.52
"11975_8",0.37
"8537_1",0.2
"4443_9",0.6
"207_3",0.29
"4247_8",0.55
"11333_9",0.94
"6357_2",0.4
"4477_1",0.18
"8774_1",0.5
"10049_8",0.9
"9621_2",0.48
"5428_10",0.91
"11693_3",0.22
"8731_4",0.3
"11209_1",0.13
"10581_10",0.22
"4289_10",0.82
"511_7",0.86
"7832_8",0.19
"2567_9",0.62
"4931_1",0.08
"8770_2",0.05
"8999_9",0.98
"9918_1",0.25
"2254_7",0.95
"4095_1",0.57
"8601_2",0.19
"10347_10",0.65
"2911_4",0.52
"12157_7",0.84
"5154_10",0.95
"27_9",0.77
"2586_9",0.62
"6344_9",0.94
"1888_4",0.08
"6630_1",0.39
"3202_10",0.76
"1517_9",0.74
"584_10",0.86
"2683_4",0.23
"1721_1",0.18
"4371_7",0.61
"4697_3",0.52
"2977_10",0.7
"1835_3",0.13
"9872_1",0.26
"4794_9",0.64
"5345_10",0.73
"1230_10",0.51
"2438_2",0.15
"5709_9",0.93
"8007_1",0.03
"7236_10",0.36
"7978_10",0.49
"10608_1",0.29
"10968_1",0.02
"3650_1",0.49
"7966_8",0.96
"8435_9",0.7
"6095_3",0.22
"12457_8",0.69
"611_10",0.67
"7589_7",0.68
"4378_4",0.41
"9019_3",0.34
"794_1",0.46
"5112_4",0.35
"8698_7",0.44
"2729_1",0.17
"9090_1",0.01
"9641_8",0.77
"5065_7",0.7
"3147_10",0.58
"3971_4",0.15
"7000_8",0.5
"6716_1",0.01
"11482_7",0.47
"9263_4",0.53
"7901_1",0.17
"8213_2",0.19
"1113_8",0.72
"1013_7",0.79
"2195_9",0.89
"1371_8",0.33
"7239_7",0.74
"11376_1",0.39
"3506_9",0.62
"3413_2",0.24
"8641_1",0.06
"11587_2",0.09
"7639_7",0.22
"8100_8",0.63
"8151_2",0.21
"10464_2",0.04
"2043_3",0.17
"4454_8",0.69
"6562_8",0.77
"8549_8",0.73
"1209_3",0.21
"2566_4",0.36
"5871_10",0.77
"6459_7",0.94
"11006_8",0.67
"3313_8",0.93
"5290_2",0.09
"9687_1",0.26
"4165_10",0.65
"11120_4",0.04
"3379_2",0.32
"5814_1",0.33
"3414_7",0.6
"7750_7",0.83
"9727_7",0.51
"3850_9",0.73
"5954_2",0.2
"9685_1",0.16
"9307_3",0.6
"8727_9",0.66
"9746_1",0.11
"9365_8",0.86
"3361_10",0.64
"4554_3",0.26
"8952_9",0.67
"4301_1",0.08
"10764_4",0.45
"2738_10",0.8
"3554_1",0.27
"5724_8",0.63
"8804_4",0.35
"468_8",0.84
"10527_10",0.88
"5117_7",0.71
"3390_4",0.14
"5875_3",0.41
"10380_7",0.82
"887_2",0.71
"2707_8",0.78
"11371_3",0.29
"535_4",0.54
"10700_10",0.46
"3047_10",0.74
"5930_3",0.4
"6044_10",0.54
"8679_4",0.76
"2261_10",0.53
"9577_10",0.82
"1999_7",0.64
"6010_3",0.64
"861_4",0.52
"4360_2",0.1
"5373_7",0.68
"10760_8",0.75
"12436_10",0.47
"5149_3",0.46
"7091_4",0.53
"5135_9",0.64
"5552_8",0.89
"1713_9",0.92
"11445_4",0.7
"11146_7",0.86
"5286_9",0.8
"10518_1",0.02
"1122_8",0.74
"7680_1",0.1
"11042_8",0.9
"6336_1",0.57
"11784_10",0.23
"8759_10",0.67
"4362_10",0.67
"4483_2",0.15
"7501_8",0.75
"3516_2",0.11
"3965_10",0.38
"4066_8",0.21
"7802_2",0.31
"1074_7",0.45
"4555_3",0.36
"11477_1",0.03
"5712_10",0.58
"1175_8",0.7
"6283_4",0.47
"11717_1",0.1
"8029_8",0.83
"5794_8",0.81
"8717_2",0.16
"10682_10",0.55
"4610_1",0.27
"4908_9",0.77
"8325_2",0.47
"11330_4",0.37
"5717_10",0.54
"11421_3",0.36
"4725_2",0.11
"2284_9",0.85
"12433_1",0.16
"10799_10",0.7
"3213_10",0.51
"10997_10",0.29
"3482_9",0.65
"430_4",0.54
"6524_9",0.68
"2270_1",0.39
"6410_4",0.3
"224_10",0.58
"10915_8",0.62
"8882_3",0.55
"3578_3",0.37
"7696_1",0.8
"7307_1",0.3
"10043_1",0.55
"6380_4",0.5
"3109_2",0.1
"398_4",0.25
"10498_1",0.49
"3565_8",0.72
"7844_9",0.76
"5879_3",0.44
"5004_1",0.55
"9347_2",0.63
"2213_8",0.78
"3654_8",0.79
"642_2",0.03
"9412_8",0.56
"7418_10",0.76
"2012_1",0.12
"308_9",0.73
"11695_8",0.64
"7369_10",0.5
"7363_3",0.79
"7834_3",0.42
"7705_10",0.37
"4554_8",0.61
"4773_7",0.73
"11944_2",0.64
"12303_10",0.6
"272_10",0.67
"11678_10",0.76
"8157_1",0.35
"1360_7",0.5
"1702_7",0.58
"7409_8",0.85
"3865_8",0.51
"8266_10",0.93
"3543_3",0.41
"8542_4",0.14
"2188_4",0.18
"7928_10",0.72
"8271_1",0.05
"2667_3",0.18
"136_9",0.69
"2365_8",0.69
"9516_1",0.34
"6205_9",0.74
"12411_1",0.28
"10549_2",0.02
"2114_10",0.83
"8379_3",0.43
"1555_2",0.09
"7010_4",0.36
"10425_1",0.37
"2970_10",0.61
"1976_8",0.58
"4894_8",0.83
"995_1",0.36
"12087_10",0.67
"5002_1",0.35
"10204_2",0.39
"7689_2",0.14
"8685_4",0.41
"4183_1",0.01
"7719_7",0.48
"6350_8",1.0
"6163_8",0.76
"11247_4",0.59
"8962_8",0.92
"7849_9",0.89
"4177_9",0.53
"4680_1",0.41
"10965_8",0.8
"3534_10",0.95
"9782_4",0.28
"9525_9",0.97
"3743_10",0.96
"1688_10",0.78
"4400_4",0.44
"1660_8",0.73
"8241_9",0.82
"1238_8",0.57
"1081_3",0.37
"6151_2",0.22
"6025_8",0.64
"661_9",0.28
"5670_8",0.94
"6122_1",0.42
"1767_10",0.78
"5629_10",0.63
"8256_10",0.62
"8572_4",0.24
"11580_7",0.46
"525_3",0.42
"2128_3",0.33
"10254_8",0.9
"3082_2",0.09
"7127_1",0.4
"9927_7",0.24
"5694_9",0.25
"8063_10",0.86
"10768_1",0.4
"7375_1",0.18
"6220_10",0.75
"4477_10",0.9
"1350_8",0.71
"9354_4",0.88
"9015_2",0.54
"719_1",0.34
"10544_3",0.33
"4496_10",0.7
"3912_1",0.32
"10120_10",0.58
"6958_2",0.18
"10964_7",0.85
"4974_1",0.18
"5591_9",0.96
"2295_3",0.41
"17_8",0.61
"10442_2",0.38
"3043_10",0.67
"5243_1",0.15
"5145_8",0.6
"5727_7",0.67
"3406_10",0.84
"3552_7",0.85
"1512_1",0.08
"9214_9",0.83
"3060_3",0.5
"9086_3",0.43
"10428_1",0.65
"11198_10",0.53
"1743_4",0.14
"7795_10",0.38
"9863_10",0.89
"182_3",0.54
"9644_4",0.27
"10744_2",0.12
"3393_10",0.76
"3657_8",0.9
"10435_1",0.08
"9206_10",0.83
"4005_10",0.6
"5901_3",0.63
"498_10",0.72
"9583_2",0.36
"2336_10",0.76
"6107_1",0.51
"7079_7",0.46
"2769_4",0.84
"4787_8",0.72
"11123_1",0.23
"6466_10",0.68
"6311_9",0.92
"1236_7",0.62
"3635_9",0.82
"1230_2",0.3
"8721_7",0.87
"7878_3",0.13
"11731_7",0.63
"8732_8",0.92
"8083_8",0.67
"3146_1",0.36
"11395_10",0.53
"2998_2",0.19
"3766_4",0.26
"353_3",0.51
"8688_7",0.9
"6137_10",0.72
"11950_3",0.56
"5663_1",0.38
"1108_3",0.13
"10425_10",0.54
"913_10",0.84
"7852_8",0.74
"14_1",0.53
"12062_1",0.03
"1162_1",0.04
"8648_10",0.71
"10605_10",0.63
"1091_1",0.23
"7723_8",0.6
"5474_8",0.78
"8308_1",0.29
"9586_8",0.45
"5317_4",0.27
"11283_8",0.41
"9575_3",0.11
"8846_9",0.48
"8756_1",0.13
"7973_4",0.38
"9845_3",0.2
"11335_9",0.79
"456_8",0.84
"378_1",0.63
"9176_1",0.36
"6371_10",0.53
"3152_10",0.38
"7441_4",0.16
"10123_4",0.87
"6777_1",0.46
"7479_1",0.37
"5563_1",0.34
"9076_7",0.32
"11744_1",0.46
"1040_4",0.14
"920_1",0.09
"3599_4",0.09
"9629_3",0.17
"12346_1",0.56
"4237_8",0.53
"6596_10",0.46
"11576_1",0.04
"1140_1",0.18
"2945_8",0.56
"7518_9",0.63
"3435_1",0.24
"8219_3",0.34
"6758_10",0.73
"484_8",0.7
"10012_1",0.01
"718_10",0.83
"12293_7",0.7
"6241_3",0.24
"10635_10",0.95
"2563_1",0.33
"7682_10",0.56
"4993_7",0.76
"12153_4",0.49
"8559_7",0.39
"9700_4",0.75
"660_2",0.37
"11457_4",0.62
"7146_1",0.63
"3771_2",0.53
"8333_3",0.5
"11740_7",0.76
"7035_2",0.5
"7054_1",0.12
"12292_4",0.19
"8881_4",0.73
"7264_8",0.75
"11168_1",0.15
"1145_9",0.9
"781_9",0.83
"5694_4",0.15
"2637_10",0.65
"5812_8",0.47
"6335_10",0.72
"10491_3",0.25
"4684_2",0.12
"3810_2",0.49
"12264_3",0.16
"8018_10",0.64
"12185_10",0.62
"3959_3",0.47
"9829_7",0.76
