id,sentiment
"577_3",0.25
"3157_1",0.25
"1582_2",0.3
"8044_2",0.29
"11208_1",0.37
"4708_3",0.36
"10439_8",0.7
"11083_7",0.57
"8066_3",0.22
"11327_8",0.94
"9224_1",0.23
"2165_8",0.71
"9892_10",0.87
"4402_1",0.16
"11804_10",0.77
"1296_8",0.64
"10562_1",0.56
"5003_10",0.62
"10448_1",0.16
"3274_7",0.89
"6344_4",0.4
"8129_4",0.38
"9525_2",0.09
"661_1",0.22
"9398_3",0.38
"3639_7",0.82
"5527_7",0.64
"7790_3",0.41
"9550_1",0.32
"2042_3",0.25
"366_1",0.22
"8446_3",0.57
"7859_1",0.35
"5587_3",0.23
"10604_3",0.24
"5245_1",0.09
"804_8",0.61
"9098_3",0.32
"6240_10",0.59
"3960_10",0.59
"10536_8",0.96
"8793_1",0.4
"1586_1",0.01
"7131_9",0.63
"11338_9",0.22
"1053_4",0.35
"11170_4",0.33
"6806_1",0.63
"3741_4",0.46
"1231_7",0.55
"5499_8",0.67
"12452_3",0.66
"5331_9",0.53
"3302_7",0.4
"6214_8",0.83
"6908_1",0.28
"8510_8",0.41
"10522_10",0.9
"2844_2",0.11
"11797_3",0.39
"11237_10",0.57
"6762_3",0.4
"897_1",0.17
"10312_9",0.54
"10272_1",0.34
"10814_9",0.42
"4504_1",0.05
"9389_9",0.34
"9035_1",0.18
"11306_1",0.23
"6309_4",0.54
"5179_10",0.59
"6099_4",0.47
"887_8",0.44
"10220_10",0.78
"286_10",0.56
"5809_10",0.69
"7725_3",0.24
"9722_7",0.64
"9104_7",0.39
"7313_7",0.75
"1706_1",0.23
"11737_4",0.61
"11203_10",0.6
"7767_4",0.27
"1822_1",0.3
"5113_8",0.83
"5456_9",0.69
"6005_1",0.43
"2026_2",0.15
"1379_1",0.48
"3048_10",0.85
"5070_10",0.59
"8985_1",0.14
"1643_1",0.37
"400_1",0.11
"7546_10",0.91
"3438_4",0.35
"12136_8",0.45
"6850_2",0.78
"9054_8",0.76
"1555_10",0.8
"7103_1",0.21
"6218_1",0.28
"1619_3",0.28
"5187_8",0.54
"8575_2",0.19
"1593_10",0.61
"3910_1",0.22
"5743_10",0.37
"3061_8",0.6
"9633_8",0.66
"2488_9",0.56
"11711_4",0.31
"11282_10",0.51
"8919_10",0.57
"6139_10",0.77
"8032_1",0.19
"4287_4",0.42
"11044_1",0.22
"11123_8",0.81
"1828_9",0.86
"4232_3",0.34
"7258_9",0.81
"1078_4",0.48
"9967_10",0.76
"4975_3",0.52
"9974_8",0.59
"424_2",0.16
"7181_9",0.55
"10703_3",0.56
"3157_10",0.81
"11096_10",0.54
"2185_10",0.93
"2779_4",0.15
"9342_1",0.09
"3615_8",0.66
"6777_10",0.65
"5440_8",0.64
"706_1",0.38
"5909_8",0.51
"9578_3",0.39
"3393_4",0.43
"428_3",0.59
"651_9",0.9
"12433_8",0.5
"8643_4",0.1
"5826_10",0.74
"4060_1",0.24
"3310_8",0.55
"8941_3",0.68
"11493_7",0.47
"7896_8",0.69
"541_7",0.72
"10614_1",0.29
"3751_1",0.41
"7851_8",0.47
"5940_1",0.52
"911_1",0.13
"1233_1",0.58
"4995_1",0.19
"2771_9",0.79
"5085_8",0.49
"6521_8",0.61
"8106_3",0.5
"2962_7",0.36
"1621_9",0.47
"4981_8",0.52
"11884_2",0.49
"6038_10",0.76
"7118_10",0.46
"10365_1",0.06
"677_9",0.61
"95_10",0.82
"8211_3",0.67
"11906_8",0.72
"3038_2",0.35
"10503_1",0.15
"11260_4",0.36
"11333_3",0.3
"6954_10",0.72
"143_8",0.45
"6458_3",0.3
"8784_2",0.15
"2604_1",0.22
"4374_9",0.64
"1323_3",0.43
"2647_2",0.38
"363_3",0.31
"7556_1",0.69
"11101_4",0.59
"8945_7",0.44
"10630_4",0.29
"11174_8",0.7
"7927_3",0.26
"8433_1",0.1
"8814_1",0.35
"11746_8",0.85
"2462_10",0.7
"10036_1",0.07
"10628_1",0.3
"4782_1",0.25
"11244_8",0.61
"4815_1",0.28
"6974_7",0.73
"10180_1",0.3
"3538_1",0.13
"9319_9",0.71
"3542_2",0.16
"5583_1",0.21
"215_8",0.65
"6949_1",0.26
"11401_10",0.72
"3468_4",0.53
"9478_7",0.53
"12368_2",0.34
"7534_4",0.31
"9256_2",0.38
"2192_10",0.48
"10617_3",0.27
"1464_1",0.19
"969_4",0.39
"702_7",0.64
"470_10",0.58
"2575_1",0.09
"3059_2",0.31
"7229_3",0.25
"7437_3",0.17
"2560_7",0.44
"8444_4",0.31
"1900_4",0.68
"9057_4",0.55
"10101_4",0.27
"4914_2",0.22
"11896_4",0.43
"10430_1",0.45
"786_3",0.28
"9834_1",0.48
"2040_1",0.14
"1435_3",0.17
"168_8",0.49
"6504_9",0.9
"3677_1",0.06
"3652_10",0.92
"9821_10",0.64
"8695_8",0.86
"5728_10",0.65
"2856_8",0.52
"11548_3",0.47
"9435_7",0.5
"7910_2",0.25
"4658_7",0.25
"10111_1",0.16
"12306_1",0.1
"6380_9",0.53
"3507_10",0.72
"11085_7",0.3
"4268_8",0.76
"1702_2",0.48
"3045_9",0.83
"3338_2",0.67
"9288_8",0.71
"1580_8",0.57
"11976_10",0.58
"9216_1",0.15
"2015_10",0.85
"7665_2",0.41
"10545_2",0.16
"3819_4",0.35
"8005_10",0.6
"772_1",0.24
"3882_3",0.28
"9001_8",0.6
"3000_1",0.08
"3357_4",0.33
"2559_4",0.16
"2178_4",0.4
"2249_9",0.74
"9616_10",0.79
"11797_9",0.67
"9061_10",0.57
"10994_10",0.84
"1076_3",0.23
"10774_2",0.42
"10983_10",0.75
"9271_10",0.76
"3205_9",0.6
"4987_4",0.38
"10926_1",0.53
"9150_8",0.67
"614_2",0.47
"12332_4",0.58
"9100_2",0.38
"10499_8",0.46
"6143_9",0.72
"4113_8",0.67
"4705_4",0.16
"3115_1",0.11
"1041_2",0.27
"11601_9",0.48
"11045_8",0.29
"10615_8",0.45
"7631_7",0.65
"11829_3",0.27
"6941_1",0.42
"112_10",0.66
"4220_8",0.33
"2812_10",0.76
"10221_2",0.41
"1944_9",0.85
"5866_8",0.41
"11615_1",0.52
"3066_10",0.94
"5757_3",0.21
"10569_1",0.07
"10633_3",0.13
"58_3",0.32
"1126_10",0.64
"4357_10",0.67
"6768_4",0.46
"11354_10",0.85
"6412_10",0.61
"7547_1",0.25
"5198_10",0.72
"5697_3",0.22
"9757_3",0.24
"8034_3",0.24
"8612_8",0.62
"8691_7",0.55
"6731_3",0.46
"12190_1",0.38
"3180_1",0.12
"11068_10",0.81
"3752_4",0.21
"1995_3",0.57
"5517_10",0.48
"6532_9",0.49
"4435_1",0.55
"5527_4",0.45
"5059_4",0.35
"12044_4",0.29
"3479_3",0.33
"8399_8",0.74
"8897_7",0.91
"8342_9",0.72
"7018_3",0.34
"2497_7",0.73
"10152_1",0.17
"11583_4",0.35
"3156_10",0.48
"5259_4",0.42
"2581_1",0.51
"5224_7",0.73
"9024_3",0.37
"8026_10",0.54
"9588_3",0.43
"11001_1",0.15
"6432_9",0.6
"8524_9",0.78
"12457_3",0.27
"8426_8",0.62
"11355_10",0.63
"10337_1",0.13
"11911_3",0.22
"2655_10",0.66
"4265_3",0.56
"6542_3",0.22
"9681_1",0.25
"287_8",0.52
"1864_1",0.09
"7655_4",0.35
"3613_7",0.78
"11041_1",0.42
"12070_8",0.44
"10856_10",0.86
"7365_4",0.23
"10025_8",0.76
"4693_10",0.77
"9580_7",0.59
"4669_2",0.3
"274_9",0.89
"1570_2",0.4
"11040_8",0.9
"2243_7",0.65
"7043_10",0.44
"3719_2",0.24
"7635_7",0.34
"2327_2",0.24
"4229_9",0.7
"4121_3",0.63
"6064_1",0.45
"364_10",0.7
"1161_10",0.63
"463_1",0.19
"9291_4",0.57
"8827_1",0.34
"2292_1",0.19
"6935_9",0.64
"9226_1",0.12
"7612_4",0.47
"8575_7",0.49
"3475_1",0.48
"1880_7",0.51
"7265_7",0.79
"8626_1",0.09
"733_1",0.16
"12100_10",0.93
"1069_10",0.83
"11364_10",0.77
"5496_1",0.06
"7253_1",0.18
"3159_1",0.49
"9131_10",0.89
"413_4",0.32
"10818_1",0.06
"479_3",0.71
"173_7",0.67
"9522_10",0.88
"333_10",0.88
"2819_1",0.09
"5723_8",0.6
"99_10",0.79
"7247_4",0.53
"4711_9",0.74
"8555_3",0.35
"6330_10",0.89
"8921_1",0.18
"803_10",0.22
"6219_1",0.13
"10077_3",0.25
"1274_7",0.85
"2307_3",0.37
"8114_8",0.74
"1503_1",0.18
"2004_10",0.53
"712_3",0.44
"557_4",0.33
"9651_8",0.66
"11701_4",0.36
"6325_9",0.62
"1684_1",0.2
"1435_10",0.83
"5754_10",0.46
"12098_10",0.41
"3707_10",0.76
"2521_1",0.36
"1793_1",0.03
"2725_3",0.35
"5051_8",0.8
"2691_7",0.5
"4111_10",0.83
"3239_3",0.37
"8124_8",0.74
"4990_4",0.38
"9565_9",0.81
"6657_3",0.23
"5882_4",0.25
"8571_1",0.42
"6815_10",0.66
"487_10",0.46
"11567_9",0.75
"10631_1",0.26
"7070_2",0.25
"8708_10",0.73
"1889_4",0.62
"1838_3",0.3
"6383_3",0.45
"4735_9",0.41
"11430_7",0.62
"11590_1",0.13
"11023_3",0.43
"10870_8",0.72
"6734_10",0.79
"10174_1",0.12
"7905_10",0.52
"9555_4",0.27
"6303_9",0.85
"1426_1",0.22
"5482_8",0.64
"7605_2",0.27
"10249_1",0.17
"2466_1",0.48
"4055_1",0.28
"9839_8",0.53
"3953_9",0.76
"6563_4",0.47
"10776_4",0.52
"7596_2",0.42
"10490_9",0.9
"3800_1",0.24
"10669_1",0.44
"6276_8",0.64
"3110_1",0.13
"12434_1",0.29
"10189_1",0.25
"10639_4",0.1
"7734_1",0.42
"8763_4",0.43
"2702_1",0.5
"10179_1",0.39
"2317_7",0.48
"4677_8",0.89
"11805_7",0.55
"1339_2",0.43
"9919_4",0.56
"1425_8",0.41
"3926_7",0.7
"12395_10",0.81
"6284_4",0.32
"11069_1",0.26
"4998_10",0.94
"8055_2",0.38
"9179_3",0.19
"11577_10",0.34
"1480_1",0.13
"4561_10",0.95
"4698_10",0.85
"9312_1",0.07
"6561_4",0.19
"8353_10",0.89
"11580_3",0.26
"10536_2",0.68
"957_10",0.71
"1768_8",0.72
"12197_1",0.12
"11459_10",0.57
"2271_3",0.4
"6973_1",0.56
"4199_8",0.66
"6582_8",0.33
"5843_1",0.25
"4140_9",0.55
"11105_3",0.29
"2395_3",0.34
"10715_9",0.57
"6611_7",0.74
"2043_7",0.57
"2884_9",0.58
"4946_8",0.58
"9642_7",0.62
"5211_1",0.44
"10661_9",0.91
"4368_10",0.56
"12086_4",0.52
"6465_8",0.7
"4706_1",0.33
"4694_10",0.46
"12150_10",0.78
"208_3",0.25
"2587_3",0.12
"2804_3",0.39
"2837_3",0.2
"11070_1",0.32
"11909_4",0.28
"9945_10",0.61
"9281_9",0.45
"8458_2",0.31
"9882_2",0.16
"172_7",0.78
"7632_2",0.2
"12246_9",0.76
"3889_1",0.28
"11140_4",0.41
"5240_9",0.64
"7965_4",0.53
"3387_3",0.26
"10817_4",0.35
"3332_10",0.63
"1156_9",0.71
"6585_1",0.34
"7931_3",0.31
"8268_4",0.18
"6443_10",0.52
"373_10",0.62
"5912_4",0.23
"11475_7",0.56
"10738_4",0.51
"11175_10",0.76
"9008_2",0.47
"2218_3",0.26
"585_10",0.71
"3448_2",0.48
"3860_8",0.57
"8335_7",0.7
"1907_1",0.28
"9169_9",0.68
"10375_8",0.92
"10432_4",0.64
"11399_1",0.25
"3430_7",0.75
"2859_4",0.29
"3899_10",0.79
"9648_8",0.6
"9233_8",0.6
"10574_10",0.58
"3489_4",0.5
"8115_8",0.64
"11495_8",0.62
"6885_7",0.4
"1534_10",0.64
"11721_9",0.62
"11610_10",0.72
"2712_8",0.69
"3140_10",0.68
"4880_10",0.77
"1592_10",0.99
"425_10",0.37
"5798_1",0.06
"2212_8",0.64
"2685_3",0.05
"9625_2",0.19
"8492_7",0.64
"4932_3",0.45
"1704_3",0.18
"301_4",0.32
"2599_10",0.54
"2364_4",0.34
"2323_3",0.28
"1885_8",0.41
"1232_1",0.17
"12055_1",0.1
"2894_10",0.84
"5347_3",0.54
"1799_4",0.53
"7460_9",0.74
"8798_10",0.81
"2134_4",0.61
"2964_2",0.38
"345_3",0.32
"2670_8",0.75
"10282_10",0.86
"5587_8",0.8
"6115_2",0.47
"6974_1",0.3
"8500_10",0.67
"5073_8",0.61
"5291_8",0.68
"11728_7",0.69
"3207_4",0.21
"2553_8",0.56
"10896_10",0.47
"9321_2",0.44
"1484_4",0.29
"2106_2",0.42
"5487_4",0.34
"4835_10",0.76
"1023_3",0.5
"11524_10",0.75
"10672_7",0.55
"9769_3",0.23
"590_7",0.52
"11530_3",0.33
"349_2",0.38
"2165_4",0.59
"1574_9",0.64
"2792_1",0.14
"980_2",0.34
"5745_7",0.41
"4323_7",0.51
"11569_7",0.51
"3637_1",0.3
"4511_1",0.47
"8404_10",0.75
"8947_4",0.49
"12317_10",0.8
"3927_4",0.7
"461_8",0.76
"11651_2",0.11
"7697_4",0.37
"7799_10",0.57
"2111_8",0.76
"9745_7",0.94
"4419_4",0.24
"9337_4",0.47
"3908_10",0.75
"9211_3",0.37
"489_1",0.34
"9229_8",0.54
"381_1",0.13
"1355_7",0.77
"12100_1",0.03
"6126_4",0.54
"8315_8",0.94
"7513_10",0.67
"5547_1",0.43
"8050_1",0.17
"7332_1",0.38
"9044_8",0.88
"8491_1",0.42
"1919_8",0.92
"4076_7",0.4
"9251_2",0.53
"7325_10",0.95
"177_8",0.54
"8104_4",0.29
"919_4",0.39
"9417_8",0.7
"9440_9",0.56
"11105_9",0.77
"7670_10",0.87
"7404_8",0.56
"5120_2",0.54
"10153_1",0.21
"1763_10",0.73
"9316_4",0.41
"6396_8",0.55
"8865_10",0.78
"4552_8",0.37
"874_4",0.48
"6690_2",0.25
"11970_3",0.39
"1202_4",0.52
"6024_1",0.28
"10117_9",0.73
"9511_1",0.53
"2314_10",0.69
"6053_3",0.21
"10165_2",0.4
"8410_2",0.47
"1457_1",0.34
"9651_3",0.39
"537_2",0.16
"7191_3",0.63
"10258_8",0.62
"4774_8",0.61
"3560_8",0.45
"5960_1",0.19
"881_4",0.43
"2420_1",0.21
"4959_4",0.3
"7138_1",0.21
"9317_10",0.67
"5454_4",0.04
"7450_9",0.49
"9679_10",0.45
"10988_3",0.26
"2932_3",0.45
"10110_1",0.22
"9165_2",0.31
"11712_2",0.2
"8979_1",0.5
"12426_3",0.21
"1630_7",0.61
"11990_10",0.6
"5395_10",0.91
"896_1",0.45
"11463_9",0.54
"7096_1",0.18
"6198_10",0.69
"8141_10",0.82
"2650_10",0.53
"12337_9",0.75
"1995_10",0.52
"6349_1",0.2
"12270_2",0.18
"12494_2",0.3
"7081_4",0.43
"3010_7",0.46
"2924_2",0.31
"3185_10",0.47
"1377_2",0.56
"4858_3",0.18
"4351_3",0.18
"6865_2",0.3
"9527_3",0.36
"6223_7",0.92
"11598_4",0.24
"10605_1",0.17
"4609_2",0.18
"3736_7",0.79
"5615_1",0.25
"11109_7",0.68
"3924_3",0.38
"7452_1",0.4
"4288_8",0.42
"8825_2",0.36
"3168_7",0.85
"6407_1",0.18
"7016_3",0.61
"129_1",0.07
"9808_3",0.41
"5620_10",0.72
"6404_10",0.75
"10781_1",0.29
"2446_1",0.37
"2191_10",0.75
"10848_1",0.1
"11201_10",0.58
"6818_9",0.79
"4607_7",0.56
"2410_7",0.47
"9656_9",0.82
"7841_7",0.64
"11422_7",0.81
"7376_8",0.3
"10804_8",0.59
"11793_7",0.46
"509_7",0.67
"12459_10",0.79
"354_10",0.64
"2740_10",0.74
"1469_1",0.15
"9219_10",0.45
"7248_7",0.54
"5620_1",0.23
"12160_1",0.35
"6037_10",0.46
"8338_1",0.03
"1954_1",0.33
"6996_9",0.41
"9888_8",0.86
"5470_7",0.57
"11915_4",0.37
"7057_4",0.43
"10320_10",0.68
"4447_3",0.25
"9711_9",0.65
"5077_3",0.1
"10912_4",0.41
"3224_3",0.42
"9946_7",0.58
"10650_4",0.44
"9613_1",0.35
"4909_3",0.23
"5607_8",0.51
"3315_1",0.11
"9271_1",0.66
"4248_4",0.48
"5849_4",0.76
"3944_1",0.16
"3580_10",0.7
"4592_1",0.25
"6375_10",0.79
"5955_9",0.62
"11613_7",0.65
"8278_10",0.83
"11339_9",0.78
"6813_2",0.5
"3747_3",0.29
"5916_1",0.16
"3298_1",0.16
"11303_1",0.55
"5758_7",0.62
"11652_9",0.87
"8748_2",0.29
"11092_2",0.24
"8729_8",0.78
"6332_4",0.29
"3700_10",0.72
"10507_2",0.12
"2287_4",0.16
"10549_10",0.93
"3005_10",0.89
"5657_1",0.32
"873_8",0.7
"2274_1",0.24
"3208_4",0.36
"2663_10",0.52
"8134_7",0.2
"7443_1",0.49
"7507_8",0.78
"1423_1",0.2
"4014_1",0.15
"9662_1",0.11
"2512_9",0.78
"8415_2",0.47
"7672_3",0.26
"5925_1",0.12
"2654_2",0.12
"1780_10",0.32
"8813_9",0.79
"9378_7",0.67
"12120_3",0.2
"8985_7",0.71
"5771_3",0.11
"7305_10",0.9
"8681_4",0.51
"7415_10",0.73
"9346_8",0.72
"9750_3",0.24
"9083_9",0.9
"12255_2",0.16
"5035_1",0.48
"12384_10",0.44
"8381_4",0.3
"825_1",0.1
"2034_1",0.4
"439_10",0.98
"5753_10",0.54
"10370_10",0.68
"3395_2",0.33
"8101_2",0.31
"7885_1",0.37
"3266_2",0.31
"4623_4",0.25
"8123_9",0.42
"1787_1",0.16
"4001_4",0.39
"3530_2",0.21
"684_1",0.17
"744_10",0.51
"8439_7",0.59
"8678_9",0.55
"11851_8",0.42
"1237_2",0.65
"4557_3",0.18
"1847_10",0.8
"4002_1",0.19
"1620_1",0.45
"549_10",0.86
"4984_4",0.7
"4673_8",0.29
"1373_1",0.25
"6927_1",0.33
"9201_2",0.34
"4293_7",0.68
"826_3",0.21
"6337_1",0.25
"9978_9",0.75
"11379_10",0.78
"3874_1",0.16
"9943_1",0.09
"7236_4",0.31
"7816_1",0.09
"3849_8",0.78
"1167_10",0.84
"9667_3",0.47
"2506_1",0.24
"1372_10",0.66
"6788_9",0.57
"4792_2",0.18
"7909_2",0.3
"2213_2",0.32
"434_1",0.02
"9245_1",0.12
"5822_10",0.71
"5406_1",0.27
"2011_1",0.24
"6805_10",0.86
"2557_2",0.09
"4343_1",0.28
"1493_4",0.51
"947_8",0.28
"9494_7",0.51
"10228_10",0.59
"707_10",0.7
"2018_10",0.49
"11093_10",0.59
"11113_10",0.84
"11596_1",0.3
"7453_1",0.11
"9045_8",0.76
"12264_7",0.66
"7271_9",0.91
"4560_1",0.34
"11223_1",0.13
"3939_7",0.51
"2714_2",0.28
"1940_9",0.41
"3640_10",0.83
"1724_1",0.38
"5383_3",0.37
"7323_10",0.67
"7345_4",0.23
"775_9",0.83
"11995_1",0.12
"400_10",0.89
"10279_4",0.37
"673_8",0.45
"4168_10",0.73
"11761_7",0.66
"491_9",0.77
"11472_1",0.25
"10045_7",0.63
"9449_4",0.23
"12496_3",0.1
"12422_1",0.22
"8159_4",0.51
"8668_8",0.59
"7572_10",0.58
"6696_9",0.68
"64_10",0.58
"2715_1",0.34
"9333_4",0.41
"3722_10",0.83
"5692_8",0.69
"10074_7",0.43
"1717_3",0.29
"825_8",0.5
"7796_10",0.93
"5550_3",0.23
"6114_10",0.5
"4440_8",0.73
"9616_4",0.71
"12090_8",0.61
"10728_1",0.41
"4419_10",0.91
"282_1",0.52
"4825_9",0.57
"91_10",0.88
"10399_2",0.27
"6773_4",0.25
"1364_10",0.63
"2806_9",0.77
"4520_2",0.37
"8211_9",0.87
"3594_2",0.41
"11353_4",0.42
"307_1",0.43
"10963_4",0.46
"4023_7",0.6
"11450_10",0.71
"3567_4",0.62
"4751_7",0.61
"9798_2",0.21
"1864_8",0.77
"3168_2",0.63
"6506_2",0.45
"12484_2",0.47
"11999_8",0.43
"3571_3",0.19
"147_10",0.8
"6691_9",0.75
"11295_8",0.61
"9344_10",0.9
"9513_2",0.18
"11066_7",0.75
"4330_8",0.79
"5194_10",0.45
"11676_1",0.19
"4587_1",0.25
"11964_4",0.29
"12456_1",0.16
"6054_10",0.77
"2140_7",0.55
"1388_1",0.32
"10681_2",0.06
"4614_8",0.89
"2604_7",0.47
"4234_1",0.33
"4261_8",0.54
"4907_8",0.85
"4134_4",0.51
"4125_8",0.91
"3795_9",0.6
"1356_4",0.3
"10711_2",0.32
"4728_7",0.84
"8254_8",0.55
"10769_2",0.43
"7185_8",0.55
"2842_9",0.66
"4565_1",0.37
"3030_9",0.69
"2997_1",0.19
"1311_9",0.63
"12499_10",0.79
"9830_10",0.6
"1774_4",0.38
"6676_10",0.98
"6502_9",0.6
"1521_1",0.32
"4253_1",0.47
"2775_2",0.15
"7324_4",0.28
"1207_4",0.39
"9903_7",0.76
"3195_2",0.31
"9213_10",0.69
"7751_1",0.17
"1616_8",0.65
"1482_10",0.75
"6772_7",0.31
"2008_10",0.81
"6799_4",0.24
"5004_9",0.66
"3487_2",0.17
"10892_4",0.48
"10839_4",0.47
"922_8",0.75
"4163_1",0.1
"10738_8",0.43
"10678_7",0.82
"5892_10",0.52
"6202_1",0.1
"5792_10",0.85
"12161_4",0.53
"1097_9",0.7
"2930_3",0.34
"4087_3",0.47
"11875_3",0.25
"11770_4",0.43
"847_7",0.54
"10620_9",0.71
"1455_10",0.87
"12294_1",0.2
"5653_10",0.55
"1874_9",0.58
"10487_3",0.6
"22_3",0.35
"2760_1",0.33
"9822_7",0.49
"1068_10",0.69
"11117_1",0.11
"10409_2",0.36
"1877_7",0.44
"7347_1",0.26
"4231_1",0.58
"1122_1",0.24
"933_3",0.37
"11883_4",0.36
"8386_10",0.7
"12297_7",0.46
"11847_8",0.53
"5511_1",0.24
"9587_2",0.4
"10027_8",0.48
"7210_4",0.43
"2490_9",0.52
"4889_10",0.91
"8192_9",0.84
"12133_1",0.35
"2098_1",0.73
"2941_9",0.74
"5742_3",0.28
"10645_4",0.21
"1162_10",0.94
"4383_10",0.98
"5325_8",0.38
"1324_1",0.27
"1374_1",0.41
"116_10",0.49
"2898_10",0.5
"8799_10",0.71
"6654_10",0.8
"8630_1",0.26
"3452_7",0.68
"3609_8",0.51
"4740_1",0.2
"8368_10",0.7
"11960_7",0.62
"3583_10",0.62
"1581_8",0.44
"1378_1",0.55
"968_2",0.52
"4524_1",0.09
"5036_8",0.84
"12287_3",0.24
"9236_10",0.64
"5447_3",0.5
"11016_1",0.21
"1935_3",0.21
"5300_7",0.68
"7775_2",0.63
"4398_3",0.09
"5692_2",0.2
"3517_8",0.47
"6007_1",0.15
"10127_2",0.15
"6614_10",0.61
"2767_10",0.73
"3187_2",0.17
"6473_10",0.56
"12263_1",0.17
"10838_2",0.3
"7367_9",0.55
"8873_10",0.48
"6016_1",0.3
"10363_7",0.4
"3541_2",0.22
"6416_10",0.74
"4538_10",0.52
"56_3",0.26
"7946_8",0.75
"6003_4",0.22
"974_4",0.4
"11651_9",0.81
"10283_1",0.43
"12334_2",0.19
"972_1",0.66
"1513_8",0.63
"6141_3",0.46
"4195_7",0.5
"10176_9",0.9
"1918_2",0.06
"12117_1",0.53
"7567_1",0.17
"2949_10",0.75
"11937_9",0.84
"8513_2",0.35
"3913_8",0.28
"1310_8",0.52
"10461_10",0.66
"3309_8",0.54
"862_9",0.71
"4040_2",0.07
"78_8",0.55
"3491_7",0.21
"10862_9",0.58
"4763_7",0.5
"7421_1",0.22
"5350_1",0.37
"11491_10",0.75
"9975_4",0.31
"10123_10",0.78
"11573_1",0.28
"2337_9",0.83
"251_8",0.64
"1942_1",0.13
"2940_7",0.45
"4342_7",0.65
"11250_2",0.2
"4224_1",0.35
"10106_10",0.37
"7764_2",0.42
"937_10",0.79
"3112_10",0.73
"9922_8",0.46
"3259_7",0.66
"7828_1",0.11
"4031_7",0.52
"1277_7",0.38
"3162_2",0.15
"7_9",0.77
"1832_4",0.39
"10997_1",0.5
"10572_10",0.75
"12194_1",0.23
"4648_10",0.55
"7207_9",0.58
"11000_7",0.66
"4943_2",0.13
"10601_10",0.63
"4731_1",0.48
"9272_8",0.38
"11551_1",0.1
"9074_3",0.32
"2486_3",0.11
"618_1",0.34
"8683_8",0.48
"2618_10",0.65
"8471_9",0.77
"6394_4",0.23
"6456_2",0.56
"3195_8",0.62
"4188_1",0.2
"3985_10",0.83
"7099_10",0.53
"1558_2",0.12
"2877_8",0.39
"3928_1",0.26
"7206_3",0.19
"8088_10",0.59
"8167_10",0.69
"8590_8",0.86
"6973_7",0.55
"4974_7",0.76
"10151_1",0.29
"5268_4",0.26
"5258_7",0.77
"1478_8",0.54
"5094_10",0.78
"10126_4",0.38
"9357_2",0.5
"7750_3",0.3
"11628_3",0.56
"9124_7",0.59
"1802_7",0.73
"4820_4",0.78
"10019_8",0.64
"154_9",0.61
"5049_4",0.04
"4372_1",0.08
"7807_10",0.5
"5127_10",0.63
"11480_2",0.33
"10145_1",0.33
"7090_10",0.69
"1288_1",0.31
"11316_2",0.21
"8428_9",0.46
"1843_9",0.39
"1916_1",0.21
"2657_2",0.31
"10504_1",0.05
"11621_3",0.37
"10148_1",0.12
"3339_4",0.35
"8202_2",0.32
"7796_1",0.18
"4625_2",0.44
"11859_4",0.15
"8261_1",0.23
"4670_3",0.33
"8412_10",0.83
"1010_1",0.32
"436_10",0.84
"9351_7",0.53
"3767_8",0.48
"4794_1",0.14
"8447_10",0.52
"6182_2",0.51
"8754_3",0.83
"2709_3",0.13
"5882_9",0.86
"6916_3",0.35
"11886_1",0.42
"123_4",0.83
"2827_9",0.93
"11440_8",0.61
"4100_8",0.54
"11645_1",0.35
"7949_10",0.88
"2017_1",0.22
"3451_7",0.89
"10986_10",0.64
"1541_2",0.19
"12336_7",0.28
"9787_1",0.2
"5282_10",0.78
"9568_4",0.38
"8222_1",0.33
"5415_9",0.8
"8485_8",0.61
"6449_1",0.14
"466_1",0.22
"11997_1",0.34
"6144_10",0.76
"3309_4",0.27
"8655_1",0.26
"10141_1",0.39
"7469_10",0.67
"4445_10",0.61
"6651_7",0.57
"6711_7",0.52
"3329_4",0.44
"8000_10",0.5
"2279_8",0.71
"5012_7",0.59
"2437_3",0.48
"505_9",0.59
"9070_10",0.52
"1234_3",0.33
"4880_1",0.15
"3981_4",0.48
"134_1",0.18
"3211_10",0.69
"2559_10",0.7
"4512_3",0.22
"5957_1",0.13
"11626_9",0.95
"915_10",0.59
"5569_10",0.67
"12396_9",0.66
"6494_2",0.25
"3262_1",0.14
"3916_10",0.59
"787_1",0.11
"11092_9",0.71
"2818_10",0.84
"5271_2",0.56
"4057_7",0.64
"5042_1",0.4
"1204_1",0.27
"3651_2",0.28
"11763_8",0.77
"7766_10",0.79
"3498_1",0.23
"11578_10",0.72
"3691_1",0.23
"11947_10",0.61
"11475_2",0.1
"8568_9",0.5
"8247_2",0.27
"9544_7",0.51
"9753_8",0.4
"6824_7",0.48
"2799_1",0.3
"10459_1",0.21
"1894_10",0.51
"9726_7",0.62
"10923_1",0.11
"7946_3",0.25
"7509_10",0.84
"3273_9",0.55
"2716_3",0.43
"4622_1",0.1
"1204_8",0.55
"71_4",0.17
"6508_9",0.8
"7819_10",0.87
"695_10",0.63
"10844_10",0.92
"2413_1",0.53
"8768_1",0.22
"4536_10",0.98
"2576_9",0.78
"4473_2",0.39
"65_2",0.2
"6114_2",0.58
"7458_1",0.04
"10815_2",0.36
"8344_1",0.11
"1975_9",0.55
"1659_1",0.14
"11030_10",0.73
"5405_7",0.61
"2539_3",0.41
"6565_8",0.63
"1826_10",0.88
